block;originl_rep;replicate;matingpair;damID;sireID;tubeID;plant;isolate;treatment;inoculationdate;Death_date;Pupation_date;Days_to_pupation;Days_to_death;Day_10_Mortality;Pupal_weight;Pupal_sex;Notes
1;2513;2051;28;66;152;28 _ 83;Maz;MT ;Maz_MT ;2018-12-03;2018-12-09;NA;NA;6;1;NA;NA;
1;2514;2052;28;66;152;28 _ 84;Maz;MT ;Maz_MT ;2018-12-03;2018-12-23;NA;NA;20;0;NA;NA;
1;2515;2053;28;66;152;28 _ 85;Maz;MT ;Maz_MT ;2018-12-03;2018-12-06;NA;NA;3;1;NA;NA;
1;2516;2054;28;66;152;28 _ 86;Maz;MT ;Maz_MT ;2018-12-03;2018-12-21;NA;NA;18;0;NA;NA;
1;2517;2055;28;66;152;28 _ 87;Maz;MT ;Maz_MT ;2018-12-03;2018-12-06;NA;NA;3;1;NA;NA;
1;2518;2056;28;66;152;28 _ 88;Maz;MT ;Maz_MT ;2018-12-03;2018-12-23;NA;NA;20;0;NA;NA;
1;2519;2057;28;66;152;28 _ 89;Maz;MT ;Maz_MT ;2018-12-03;2018-12-08;NA;NA;5;1;NA;NA;
1;2520;2058;28;66;152;28 _ 90;Maz;MT ;Maz_MT ;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2521;2059;29;1337;128;29 _ 1;Soya;CON;Soya_CON;2018-12-02;2019-01-10;NA;NA;39;0;NA;NA;
1;2522;2060;29;1337;128;29 _ 2;Soya;CON;Soya_CON;2018-12-02;2019-01-09;NA;NA;38;0;NA;NA;
1;2523;2061;29;1337;128;29 _ 3;Soya;CON;Soya_CON;2018-12-02;2018-12-20;NA;NA;18;0;NA;NA;
1;2524;2062;29;1337;128;29 _ 4;Soya;CON;Soya_CON;2018-12-02;NA;2019-01-01;30;NA;0;0,043;male;
1;2525;2063;29;1337;128;29 _ 5;Soya;CON;Soya_CON;2018-12-02;NA;2019-01-13;42;NA;0;0,118;male;
1;2526;2064;29;1337;128;29 _ 6;Soya;CON;Soya_CON;2018-12-02;NA;2019-01-02;31;NA;0;0,05;female;
1;2527;2065;29;1337;128;29 _ 7;Soya;CON;Soya_CON;2018-12-02;NA;2019-01-06;35;NA;0;0,113;female;
1;2528;2066;29;1337;128;29 _ 8;Soya;CON;Soya_CON;2018-12-02;NA;2019-01-05;34;NA;0;0,115;male;
1;2529;2067;29;1337;128;29 _ 9;Soya;CON;Soya_CON;2018-12-02;2018-12-25;NA;NA;23;0;NA;NA;
1;2530;2068;29;1337;128;29 _ 10;Soya;CON;Soya_CON;2018-12-02;NA;2019-01-06;35;NA;0;0,076;female;
1;2531;2069;29;1337;128;29 _ 11;Soya;BB;Soya_BB;2018-12-02;NA;2019-01-11;40;NA;0;0,091;male;
1;2532;2070;29;1337;128;29 _ 12;Soya;BB;Soya_BB;2018-12-02;2018-12-05;NA;NA;3;1;NA;NA;
1;2533;2071;29;1337;128;29 _ 13;Soya;BB;Soya_BB;2018-12-02;2019-01-04;NA;NA;33;0;NA;NA;
1;2534;2072;29;1337;128;29 _ 14;Soya;BB;Soya_BB;2018-12-02;2019-01-07;NA;NA;36;0;NA;NA;
1;2535;2073;29;1337;128;29 _ 15;Soya;BB;Soya_BB;2018-12-02;2019-01-10;NA;NA;39;0;NA;NA;
1;2536;2074;29;1337;128;29 _ 16;Soya;BB;Soya_BB;2018-12-02;NA;2019-01-05;34;NA;0;0,115;male;
1;2537;2075;29;1337;128;29 _ 17;Soya;BB;Soya_BB;2018-12-02;2019-01-08;NA;NA;37;0;NA;NA;
1;2538;2076;29;1337;128;29 _ 18;Soya;BB;Soya_BB;2018-12-02;2018-12-03;NA;NA;1;1;NA;NA;Oil death
1;2539;2077;29;1337;128;29 _ 19;Soya;BB;Soya_BB;2018-12-02;2018-12-03;NA;NA;1;1;NA;NA;Oil death
1;2540;2078;29;1337;128;29 _ 20;Soya;BB;Soya_BB;2018-12-02;NA;2019-01-08;37;NA;0;0,137;female;
1;2541;2079;29;1337;128;29 _ 21;Soya;MT ;Soya_MT ;2018-12-02;2018-12-07;NA;NA;5;1;NA;NA;
1;2542;2080;29;1337;128;29 _ 22;Soya;MT ;Soya_MT ;2018-12-02;2018-12-05;NA;NA;3;1;NA;NA;
1;2543;2081;29;1337;128;29 _ 23;Soya;MT ;Soya_MT ;2018-12-02;NA;2019-01-08;37;NA;0;0,114;female;
1;2544;2082;29;1337;128;29 _ 24;Soya;MT ;Soya_MT ;2018-12-02;2019-01-04;NA;NA;33;0;NA;NA;
1;2545;2083;29;1337;128;29 _ 25;Soya;MT ;Soya_MT ;2018-12-02;2018-12-03;NA;NA;1;1;NA;NA;Oil death
1;2546;2084;29;1337;128;29 _ 26;Soya;MT ;Soya_MT ;2018-12-02;2018-12-03;NA;NA;1;1;NA;NA;Plant material eaten
1;2547;2085;29;1337;128;29 _ 27;Soya;MT ;Soya_MT ;2018-12-02;NA;2019-01-06;35;NA;0;0,122;female;
1;2548;2086;29;1337;128;29 _ 28;Soya;MT ;Soya_MT ;2018-12-02;2018-12-05;NA;NA;3;1;NA;NA;
1;2549;2087;29;1337;128;29 _ 29;Soya;MT ;Soya_MT ;2018-12-02;NA;2019-01-10;39;NA;0;0,054;male;
1;2550;2088;29;1337;128;29 _ 30;Soya;MT ;Soya_MT ;2018-12-02;2018-12-31;NA;NA;29;0;NA;NA;
1;2551;2089;29;1337;128;29 _ 31;Tom;CON;Tom_CON;2018-12-04;2018-12-22;NA;NA;18;0;NA;NA;
1;2552;2090;29;1337;128;29 _ 32;Tom;CON;Tom_CON;2018-12-04;2018-12-05;NA;NA;1;1;NA;NA;
1;2553;2091;29;1337;128;29 _ 33;Tom;CON;Tom_CON;2018-12-04;2018-12-18;NA;NA;14;0;NA;NA;
1;2554;2092;29;1337;128;29 _ 34;Tom;CON;Tom_CON;2018-12-04;2018-12-20;NA;NA;16;0;NA;NA;
1;2555;2093;29;1337;128;29 _ 35;Tom;CON;Tom_CON;2018-12-04;2018-12-18;NA;NA;14;0;NA;NA;
1;2561;2094;29;1337;128;29 _ 41;Tom;BB;Tom_BB;2018-12-05;2018-12-06;NA;NA;1;1;NA;NA;
1;2562;2095;29;1337;128;29 _ 42;Tom;BB;Tom_BB;2018-12-05;2018-12-23;NA;NA;18;0;NA;NA;
1;2571;2096;29;1337;128;29 _ 51;Tom;MT ;Tom_MT ;2018-12-05;2018-12-20;NA;NA;15;0;NA;NA;
1;2581;2097;29;1337;128;29 _ 61;Maz;CON;Maz_CON;2018-12-03;2018-12-21;NA;NA;18;0;NA;NA;
1;2582;2098;29;1337;128;29 _ 62;Maz;CON;Maz_CON;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;Oil death
1;2583;2099;29;1337;128;29 _ 63;Maz;CON;Maz_CON;2018-12-03;2018-12-24;NA;NA;21;0;NA;NA;
1;2585;2100;29;1337;128;29 _ 65;Maz;CON;Maz_CON;2018-12-03;2018-12-11;NA;NA;8;1;NA;NA;
1;2587;2101;29;1337;128;29 _ 67;Maz;CON;Maz_CON;2018-12-03;2018-12-11;NA;NA;8;1;NA;NA;
1;2589;2102;29;1337;128;29 _ 69;Maz;CON;Maz_CON;2018-12-03;2018-12-21;NA;NA;18;0;NA;NA;
1;2590;2103;29;1337;128;29 _ 70;Maz;CON;Maz_CON;2018-12-03;2018-12-18;NA;NA;15;0;NA;NA;
1;2591;2104;29;1337;128;29 _ 71;Maz;BB;Maz_BB;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;Oil death
1;2592;2105;29;1337;128;29 _ 72;Maz;BB;Maz_BB;2018-12-03;2018-12-06;NA;NA;3;1;NA;NA;
1;2593;2106;29;1337;128;29 _ 73;Maz;BB;Maz_BB;2018-12-03;2018-12-06;NA;NA;3;1;NA;NA;
1;2594;2107;29;1337;128;29 _ 74;Maz;BB;Maz_BB;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2595;2108;29;1337;128;29 _ 75;Maz;BB;Maz_BB;2018-12-03;2018-12-09;NA;NA;6;1;NA;NA;
1;2596;2109;29;1337;128;29 _ 76;Maz;BB;Maz_BB;2018-12-03;2018-12-20;NA;NA;17;0;NA;NA;
1;2597;2110;29;1337;128;29 _ 77;Maz;BB;Maz_BB;2018-12-03;2018-12-21;NA;NA;18;0;NA;NA;
1;2598;2111;29;1337;128;29 _ 78;Maz;BB;Maz_BB;2018-12-03;2018-12-06;NA;NA;3;1;NA;NA;
1;2599;2112;29;1337;128;29 _ 79;Maz;BB;Maz_BB;2018-12-03;2018-12-12;NA;NA;9;1;NA;NA;
1;2600;2113;29;1337;128;29 _ 80;Maz;BB;Maz_BB;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2601;2114;29;1337;128;29 _ 81;Maz;MT ;Maz_MT ;2018-12-03;2018-12-08;NA;NA;5;1;NA;NA;
1;2602;2115;29;1337;128;29 _ 82;Maz;MT ;Maz_MT ;2018-12-03;2018-12-27;NA;NA;24;0;NA;NA;
1;2603;2116;29;1337;128;29 _ 83;Maz;MT ;Maz_MT ;2018-12-03;2018-12-09;NA;NA;6;1;NA;NA;
1;2604;2117;29;1337;128;29 _ 84;Maz;MT ;Maz_MT ;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2605;2118;29;1337;128;29 _ 85;Maz;MT ;Maz_MT ;2018-12-03;2019-01-01;NA;NA;29;0;NA;NA;
1;2606;2119;29;1337;128;29 _ 86;Maz;MT ;Maz_MT ;2018-12-03;2018-12-08;NA;NA;5;1;NA;NA;
1;2607;2120;29;1337;128;29 _ 87;Maz;MT ;Maz_MT ;2018-12-03;2018-12-06;NA;NA;3;1;NA;NA;
1;2608;2121;29;1337;128;29 _ 88;Maz;MT ;Maz_MT ;2018-12-03;2018-12-06;NA;NA;3;1;NA;NA;
1;2609;2122;29;1337;128;29 _ 89;Maz;MT ;Maz_MT ;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2611;2123;30;7490;1330;30 _ 1;Soya;CON;Soya_CON;2018-12-04;NA;2019-01-04;31;NA;0;0,112;female;
1;2613;2124;30;7490;1330;30 _ 3;Soya;CON;Soya_CON;2018-12-04;2018-12-29;NA;NA;25;0;NA;NA;
1;2615;2125;30;7490;1330;30 _ 5;Soya;CON;Soya_CON;2018-12-04;NA;2018-12-31;27;NA;0;0,089;female;
1;2621;2126;30;7490;1330;30 _ 11;Soya;BB;Soya_BB;2018-12-04;2018-12-10;NA;NA;6;1;NA;NA;
1;2622;2127;30;7490;1330;30 _ 12;Soya;BB;Soya_BB;2018-12-04;2018-12-09;NA;NA;5;1;NA;NA;
1;2623;2128;30;7490;1330;30 _ 13;Soya;BB;Soya_BB;2018-12-04;2019-01-12;NA;NA;39;0;NA;NA;
1;2624;2129;30;7490;1330;30 _ 14;Soya;BB;Soya_BB;2018-12-04;2018-12-11;NA;NA;7;1;NA;NA;
1;2625;2130;30;7490;1330;30 _ 15;Soya;BB;Soya_BB;2018-12-04;2018-12-09;NA;NA;5;1;NA;NA;
1;2626;2131;30;7490;1330;30 _ 16;Soya;BB;Soya_BB;2018-12-04;2018-12-08;NA;NA;4;1;NA;NA;
1;2627;2132;30;7490;1330;30 _ 17;Soya;BB;Soya_BB;2018-12-04;2018-12-10;NA;NA;6;1;NA;NA;
1;2631;2133;30;7490;1330;30 _ 21;Soya;MT ;Soya_MT ;2018-12-04;2018-12-08;NA;NA;4;1;NA;NA;
1;2632;2134;30;7490;1330;30 _ 22;Soya;MT ;Soya_MT ;2018-12-04;2018-12-08;NA;NA;4;1;NA;NA;
1;2633;2135;30;7490;1330;30 _ 23;Soya;MT ;Soya_MT ;2018-12-04;2019-01-01;NA;NA;28;0;NA;NA;
1;2634;2136;30;7490;1330;30 _ 24;Soya;MT ;Soya_MT ;2018-12-04;2018-12-06;NA;NA;2;1;NA;NA;
1;2635;2137;30;7490;1330;30 _ 25;Soya;MT ;Soya_MT ;2018-12-04;2018-12-07;NA;NA;3;1;NA;NA;
1;2636;2138;30;7490;1330;30 _ 26;Soya;MT ;Soya_MT ;2018-12-04;2018-12-09;NA;NA;5;1;NA;NA;
1;2637;2139;30;7490;1330;30 _ 27;Soya;MT ;Soya_MT ;2018-12-04;2018-12-09;NA;NA;5;1;NA;NA;
1;2638;2140;30;7490;1330;30 _ 28;Soya;MT ;Soya_MT ;2018-12-04;2018-12-09;NA;NA;5;1;NA;NA;
1;2639;2141;30;7490;1330;30 _ 29;Soya;MT ;Soya_MT ;2018-12-04;2018-12-09;NA;NA;5;1;NA;NA;
1;2671;2142;30;7490;1330;30 _ 61;Maz;CON;Maz_CON;2018-12-03;2018-12-20;NA;NA;17;0;NA;NA;
1;2672;2143;30;7490;1330;30 _ 62;Maz;CON;Maz_CON;2018-12-03;2018-12-07;NA;NA;4;1;NA;NA;
1;2673;2144;30;7490;1330;30 _ 63;Maz;CON;Maz_CON;2018-12-03;2018-12-20;NA;NA;17;0;NA;NA;
1;2675;2145;30;7490;1330;30 _ 65;Maz;CON;Maz_CON;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2676;2146;30;7490;1330;30 _ 66;Maz;CON;Maz_CON;2018-12-03;2018-12-06;NA;NA;3;1;NA;NA;
1;2677;2147;30;7490;1330;30 _ 67;Maz;CON;Maz_CON;2018-12-03;2018-12-21;NA;NA;18;0;NA;NA;
1;2678;2148;30;7490;1330;30 _ 68;Maz;CON;Maz_CON;2018-12-03;2018-12-18;NA;NA;15;0;NA;NA;
1;2679;2149;30;7490;1330;30 _ 69;Maz;CON;Maz_CON;2018-12-03;2018-12-09;NA;NA;6;1;NA;NA;
1;2680;2150;30;7490;1330;30 _ 70;Maz;CON;Maz_CON;2018-12-03;2018-12-08;NA;NA;5;1;NA;NA;
1;2681;2151;30;7490;1330;30 _ 71;Maz;BB;Maz_BB;2018-12-03;2018-12-11;NA;NA;8;1;NA;NA;
1;2682;2152;30;7490;1330;30 _ 72;Maz;BB;Maz_BB;2018-12-03;2018-12-13;NA;NA;10;0;NA;NA;
1;2683;2153;30;7490;1330;30 _ 73;Maz;BB;Maz_BB;2018-12-03;2018-12-07;NA;NA;4;1;NA;NA;
1;2684;2154;30;7490;1330;30 _ 74;Maz;BB;Maz_BB;2018-12-03;2018-12-08;NA;NA;5;1;NA;NA;
1;2685;2155;30;7490;1330;30 _ 75;Maz;BB;Maz_BB;2018-12-03;2018-12-08;NA;NA;5;1;NA;NA;
1;2686;2156;30;7490;1330;30 _ 76;Maz;BB;Maz_BB;2018-12-03;2018-12-07;NA;NA;4;1;NA;NA;
1;2687;2157;30;7490;1330;30 _ 77;Maz;BB;Maz_BB;2018-12-03;2018-12-09;NA;NA;6;1;NA;NA;
1;2688;2158;30;7490;1330;30 _ 78;Maz;BB;Maz_BB;2018-12-03;2018-12-11;NA;NA;8;1;NA;NA;
1;2689;2159;30;7490;1330;30 _ 79;Maz;BB;Maz_BB;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2690;2160;30;7490;1330;30 _ 80;Maz;BB;Maz_BB;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2691;2161;30;7490;1330;30 _ 81;Maz;MT ;Maz_MT ;2018-12-03;2018-12-10;NA;NA;7;1;NA;NA;
1;2692;2162;30;7490;1330;30 _ 82;Maz;MT ;Maz_MT ;2018-12-03;2018-12-20;NA;NA;17;0;NA;NA;
1;2693;2163;30;7490;1330;30 _ 83;Maz;MT ;Maz_MT ;2018-12-03;2018-12-11;NA;NA;8;1;NA;NA;
1;2694;2164;30;7490;1330;30 _ 84;Maz;MT ;Maz_MT ;2018-12-03;2018-12-18;NA;NA;15;0;NA;NA;
1;2695;2165;30;7490;1330;30 _ 85;Maz;MT ;Maz_MT ;2018-12-03;2018-12-20;NA;NA;17;0;NA;NA;
1;2696;2166;30;7490;1330;30 _ 86;Maz;MT ;Maz_MT ;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2697;2167;30;7490;1330;30 _ 87;Maz;MT ;Maz_MT ;2018-12-03;2018-12-08;NA;NA;5;1;NA;NA;
1;2698;2168;30;7490;1330;30 _ 88;Maz;MT ;Maz_MT ;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2699;2169;30;7490;1330;30 _ 89;Maz;MT ;Maz_MT ;2018-12-03;2018-12-08;NA;NA;5;1;NA;NA;
1;2701;2170;31;71;150;31 _ 1;Soya;CON;Soya_CON;2018-12-03;2019-01-21;NA;NA;49;0;NA;NA;
1;2702;2171;31;71;150;31 _ 2;Soya;CON;Soya_CON;2018-12-03;NA;2019-01-09;37;NA;0;0,108;male;
1;2703;2172;31;71;150;31 _ 3;Soya;CON;Soya_CON;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2704;2173;31;71;150;31 _ 4;Soya;CON;Soya_CON;2018-12-03;NA;2019-01-06;34;NA;0;0,091;female;
1;2705;2174;31;71;150;31 _ 5;Soya;CON;Soya_CON;2018-12-03;2019-01-21;NA;NA;49;0;NA;NA;
1;2706;2175;31;71;150;31 _ 6;Soya;CON;Soya_CON;2018-12-03;2019-01-11;NA;NA;39;0;NA;NA;
1;2707;2176;31;71;150;31 _ 7;Soya;CON;Soya_CON;2018-12-03;NA;2019-01-11;39;NA;0;0,124;male;
1;2708;2177;31;71;150;31 _ 8;Soya;CON;Soya_CON;2018-12-03;NA;2019-01-09;37;NA;0;0,039;male;
1;2709;2178;31;71;150;31 _ 9;Soya;CON;Soya_CON;2018-12-03;NA;2019-01-04;32;NA;0;0,101;female;
1;2710;2179;31;71;150;31 _ 10;Soya;CON;Soya_CON;2018-12-03;NA;2019-01-06;34;NA;0;0,118;female;
1;2711;2180;31;71;150;31 _ 11;Soya;BB;Soya_BB;2018-12-03;NA;2019-01-11;39;NA;0;0,114;female;
1;2712;2181;31;71;150;31 _ 12;Soya;BB;Soya_BB;2018-12-03;2018-12-28;NA;NA;25;0;NA;NA;
1;2713;2182;31;71;150;31 _ 13;Soya;BB;Soya_BB;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2714;2183;31;71;150;31 _ 14;Soya;BB;Soya_BB;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2715;2184;31;71;150;31 _ 15;Soya;BB;Soya_BB;2018-12-03;2019-01-17;NA;NA;45;0;NA;NA;
1;2716;2185;31;71;150;31 _ 16;Soya;BB;Soya_BB;2018-12-03;2019-01-14;NA;NA;42;0;NA;NA;
1;2717;2186;31;71;150;31 _ 17;Soya;BB;Soya_BB;2018-12-03;2018-12-07;NA;NA;4;1;NA;NA;
1;2718;2187;31;71;150;31 _ 18;Soya;BB;Soya_BB;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2719;2188;31;71;150;31 _ 19;Soya;BB;Soya_BB;2018-12-03;2018-12-05;NA;NA;2;1;NA;NA;
1;2720;2189;31;71;150;31 _ 20;Soya;BB;Soya_BB;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2721;2190;31;71;150;31 _ 21;Soya;MT ;Soya_MT ;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2722;2191;31;71;150;31 _ 22;Soya;MT ;Soya_MT ;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2723;2192;31;71;150;31 _ 23;Soya;MT ;Soya_MT ;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2724;2193;31;71;150;31 _ 24;Soya;MT ;Soya_MT ;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2725;2194;31;71;150;31 _ 25;Soya;MT ;Soya_MT ;2018-12-03;2018-12-07;NA;NA;4;1;NA;NA;
1;2726;2195;31;71;150;31 _ 26;Soya;MT ;Soya_MT ;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2727;2196;31;71;150;31 _ 27;Soya;MT ;Soya_MT ;2018-12-03;NA;2019-01-09;37;NA;0;0,091;female;
1;2728;2197;31;71;150;31 _ 28;Soya;MT ;Soya_MT ;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2729;2198;31;71;150;31 _ 29;Soya;MT ;Soya_MT ;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2730;2199;31;71;150;31 _ 30;Soya;MT ;Soya_MT ;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2740;2200;31;71;150;31 _ 31;Tom;CON;Tom_CON;2018-12-03;2018-12-14;NA;NA;11;0;NA;NA;
1;2742;2201;31;71;150;31 _ 42;Tom;BB;Tom_BB;2018-12-03;2018-12-14;NA;NA;11;0;NA;NA;
1;2745;2202;31;71;150;31 _ 45;Tom;BB;Tom_BB;2018-12-03;2018-12-14;NA;NA;11;0;NA;NA;
1;2751;2203;31;71;150;31 _ 51;Tom;MT ;Tom_MT ;2018-12-03;2018-12-13;NA;NA;10;1;NA;NA;
1;2752;2204;31;71;150;31 _ 52;Tom;MT ;Tom_MT ;2018-12-03;2018-12-10;NA;NA;7;1;NA;NA;
1;2761;2205;31;71;150;31 _ 61;Maz;CON;Maz_CON;2018-12-03;2018-12-08;NA;NA;5;1;NA;NA;
1;2762;2206;31;71;150;31 _ 62;Maz;CON;Maz_CON;2018-12-03;2018-12-11;NA;NA;8;1;NA;NA;
1;2763;2207;31;71;150;31 _ 63;Maz;CON;Maz_CON;2018-12-03;2018-12-21;NA;NA;18;0;NA;NA;
1;2764;2208;31;71;150;31 _ 64;Maz;CON;Maz_CON;2018-12-04;2018-12-08;NA;NA;4;1;NA;NA;
1;2765;2209;31;71;150;31 _ 65;Maz;CON;Maz_CON;2018-12-04;2018-12-08;NA;NA;4;1;NA;NA;
1;2766;2210;31;71;150;31 _ 66;Maz;CON;Maz_CON;2018-12-04;2018-12-08;NA;NA;3;1;NA;NA;
1;2767;2211;31;71;150;31 _ 67;Maz;CON;Maz_CON;2018-12-04;2018-12-07;NA;NA;3;1;NA;NA;
1;2768;2212;31;71;150;31 _ 68;Maz;CON;Maz_CON;2018-12-04;2018-12-05;NA;NA;1;1;NA;NA;
1;2769;2213;31;71;150;31 _ 69;Maz;CON;Maz_CON;2018-12-04;2018-12-06;NA;NA;2;1;NA;NA;
1;2770;2214;31;71;150;31 _ 70;Maz;CON;Maz_CON;2018-12-04;2018-12-08;NA;NA;4;1;NA;NA;
1;2771;2215;31;71;150;31 _ 71;Maz;BB;Maz_BB;2018-12-03;2018-12-06;NA;NA;3;1;NA;NA;
1;2772;2216;31;71;150;31 _ 72;Maz;BB;Maz_BB;2018-12-03;2018-12-11;NA;NA;8;1;NA;NA;
1;2773;2217;31;71;150;31 _ 73;Maz;BB;Maz_BB;2018-12-03;2018-12-07;NA;NA;4;1;NA;NA;
1;2774;2218;31;71;150;31 _ 74;Maz;BB;Maz_BB;2018-12-03;2018-12-05;NA;NA;2;1;NA;NA;
1;2775;2219;31;71;150;31 _ 75;Maz;BB;Maz_BB;2018-12-04;2018-12-05;NA;NA;1;1;NA;NA;
1;2776;2220;31;71;150;31 _ 76;Maz;BB;Maz_BB;2018-12-04;2018-12-08;NA;NA;4;1;NA;NA;
1;2777;2221;31;71;150;31 _ 77;Maz;BB;Maz_BB;2018-12-04;2018-12-27;NA;NA;23;0;NA;NA;
1;2778;2222;31;71;150;31 _ 78;Maz;BB;Maz_BB;2018-12-04;2018-12-08;NA;NA;4;1;NA;NA;
1;2779;2223;31;71;150;31 _ 79;Maz;BB;Maz_BB;2018-12-04;2018-12-08;NA;NA;4;1;NA;NA;
1;2780;2224;31;71;150;31 _ 80;Maz;BB;Maz_BB;2018-12-04;2018-12-09;NA;NA;5;1;NA;NA;
1;2781;2225;31;71;150;31 _ 81;Maz;MT ;Maz_MT ;2018-12-03;2018-12-05;NA;NA;2;1;NA;NA;
1;2782;2226;31;71;150;31 _ 82;Maz;MT ;Maz_MT ;2018-12-03;2018-12-11;NA;NA;8;1;NA;NA;
1;2783;2227;31;71;150;31 _ 83;Maz;MT ;Maz_MT ;2018-12-03;2018-12-11;NA;NA;8;1;NA;NA;
1;2784;2228;31;71;150;31 _ 84;Maz;MT ;Maz_MT ;2018-12-03;2018-12-06;NA;NA;3;1;NA;NA;
1;2785;2229;31;71;150;31 _ 85;Maz;MT ;Maz_MT ;2018-12-04;2018-12-24;NA;NA;20;0;NA;NA;
1;2786;2230;31;71;150;31 _ 86;Maz;MT ;Maz_MT ;2018-12-04;2018-12-26;NA;NA;22;0;NA;NA;
1;2787;2231;31;71;150;31 _ 87;Maz;MT ;Maz_MT ;2018-12-04;2018-12-24;NA;NA;20;0;NA;NA;
1;2788;2232;31;71;150;31 _ 88;Maz;MT ;Maz_MT ;2018-12-04;2018-12-07;NA;NA;3;1;NA;NA;
1;2789;2233;31;71;150;31 _ 89;Maz;MT ;Maz_MT ;2018-12-04;2018-12-05;NA;NA;1;1;NA;NA;
1;2790;2234;31;71;150;31 _ 90;Maz;MT ;Maz_MT ;2018-12-04;2018-12-11;NA;NA;7;1;NA;NA;
1;2791;2235;32;7495;149;32 _ 1;Soya;CON;Soya_CON;NA;NA;NA;NA;NA;NA;NA;NA;
1;2792;2236;32;7495;149;32 _ 2;Soya;CON;Soya_CON;2018-12-03;2018-12-10;NA;NA;7;1;NA;NA;
1;2793;2237;32;7495;149;32 _ 3;Soya;CON;Soya_CON;NA;NA;NA;NA;NA;NA;NA;NA;
1;2794;2238;32;7495;149;32 _ 4;Soya;CON;Soya_CON;2018-12-03;2018-12-05;NA;NA;2;1;NA;NA;Oil death
1;2795;2239;32;7495;149;32 _ 5;Soya;CON;Soya_CON;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2796;2240;32;7495;149;32 _ 6;Soya;CON;Soya_CON;2018-12-03;NA;2019-01-08;36;NA;0;0,114;male;
1;2797;2241;32;7495;149;32 _ 7;Soya;CON;Soya_CON;2018-12-03;2018-12-27;NA;NA;24;0;NA;NA;
1;2798;2242;32;7495;149;32 _ 8;Soya;CON;Soya_CON;2018-12-03;NA;2019-01-04;32;NA;0;0,063;male;
1;2799;2243;32;7495;149;32 _ 9;Soya;CON;Soya_CON;2018-12-03;NA;2019-01-01;29;NA;0;0,083;female;
1;2800;2244;32;7495;149;32 _ 10;Soya;CON;Soya_CON;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2801;2245;32;7495;149;32 _ 11;Soya;BB;Soya_BB;2018-12-03;2019-01-04;NA;NA;32;0;NA;NA;
1;2802;2246;32;7495;149;32 _ 12;Soya;BB;Soya_BB;2018-12-03;2019-01-13;NA;NA;41;0;NA;NA;
1;2803;2247;32;7495;149;32 _ 13;Soya;BB;Soya_BB;2018-12-03;2018-12-05;NA;NA;2;1;NA;NA;
1;2804;2248;32;7495;149;32 _ 14;Soya;BB;Soya_BB;2018-12-03;2019-01-01;NA;NA;29;0;NA;NA;
1;2805;2249;32;7495;149;32 _ 15;Soya;BB;Soya_BB;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2806;2250;32;7495;149;32 _ 16;Soya;BB;Soya_BB;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2807;2251;32;7495;149;32 _ 17;Soya;BB;Soya_BB;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2808;2252;32;7495;149;32 _ 18;Soya;BB;Soya_BB;2018-12-03;2019-01-11;NA;NA;39;0;NA;NA;
1;2809;2253;32;7495;149;32 _ 19;Soya;BB;Soya_BB;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2810;2254;32;7495;149;32 _ 20;Soya;BB;Soya_BB;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
1;2811;2255;32;7495;149;32 _ 21;Soya;MT ;Soya_MT ;2018-12-03;2018-12-04;NA;NA;1;1;NA;NA;
